,country,year,"Population, total",GDP per capita (current US$),"Inflation, consumer prices (annual %)"
695,ISR,1977,3613000.0,5044.18442995876,34.6167148708237
696,ISR,1976,3533000.0,4508.34326185306,31.3108653312175
697,ISR,1975,3455000.0,4664.02620141029,39.3067310238304
698,ISR,1974,3377000.0,5076.29651451905,39.6799704514568
699,ISR,1973,3278000.0,3624.88724710974,20.0323771024943
700,ISR,1972,3148000.0,2924.42858457511,12.8814708218396
701,ISR,1971,3069000.0,2294.27613927941,11.9725681644789
702,ISR,1970,2974000.0,2485.81574130995,6.11074203598739
703,ISR,1969,2877000.0,2184.92749415975,2.45805425617799
704,ISR,1968,2803000.0,1943.69837323735,2.07922185813623
705,ISR,1967,2745000.0,1731.67626367394,1.70609316005932
706,ISR,1966,2629000.0,1785.65063547398,7.93036754448455
707,ISR,1965,2563000.0,1685.90010698784,7.70833326420493
708,ISR,1964,2475000.0,1622.94713795895,5.17275042328816
709,ISR,1963,2379000.0,1483.52869124093,6.5811373646406
710,ISR,1962,2293000.0,1291.14207507409,9.40819406826558
711,ISR,1961,2185000.0,1694.10902871325,6.78982340440243
712,ISR,1960,2114020.0,1449.76140897192,2.22811242067084
713,ISR,2024,,,3.07052614744924
714,AUS,2023,26658948.0,64820.9117890026,5.5970149253731
715,AUS,2022,26014399.0,64997.0136536475,6.59409671341846
716,AUS,2021,25685412.0,60607.7788605166,2.86391042204994
717,AUS,2020,25649248.0,51791.540179984,0.846905537459305
718,AUS,2019,25334826.0,54972.7017885437,1.61076787290379
719,AUS,2018,24963258.0,57196.4220783778,1.91140094445691
720,AUS,2017,24592588.0,53901.7145392154,1.94864740944527
721,AUS,2016,24190907.0,49888.0410842736,1.27699094497324
722,AUS,2015,23815995.0,56739.0265346593,1.50836672165921
723,AUS,2014,23475686.0,62544.0873773726,2.48792270531404
724,AUS,2013,23128129.0,68190.7010035651,2.4498886414254
725,AUS,2012,22733465.0,68072.8732340801,1.76278015613196
726,AUS,2011,22340024.0,62605.600458306,3.3038501560874
727,AUS,2010,22031750.0,52144.6654705468,2.91834002677376
728,AUS,2009,21691653.0,42816.5674002829,1.77111716621254
729,AUS,2008,21249199.0,49701.2817843335,4.35029854990048
730,AUS,2007,20827622.0,41051.6120652288,2.32761128891476
731,AUS,2006,20450966.0,36595.7071548423,3.55528773727026
732,AUS,2005,20176844.0,34479.7679298388,2.69183168316832
733,AUS,2004,19932722.0,30836.7306824685,2.34325522482583
734,AUS,2003,19720737.0,23718.1338501868,2.73259596616786
735,AUS,2002,19495210.0,20301.8431713256,2.98157453936348
736,AUS,2001,19274701.0,19695.7297379144,4.40713536201469
737,AUS,2000,19028802.0,21870.4159669594,4.45743514797224
738,AUS,1999,18812264.0,20712.6697805564,1.48312940304041
739,AUS,1998,18607584.0,21479.1142020092,0.860134629768142
740,AUS,1997,18423037.0,23646.6230457327,0.224887556221887
741,AUS,1996,18224767.0,22021.7839065228,2.61538461538461
742,AUS,1995,18004882.0,20448.1219685874,4.62776659959759
743,AUS,1994,17805468.0,18129.6353064456,1.96963479688141
744,AUS,1993,17634808.0,17699.8764915704,1.75365344467641
745,AUS,1992,17478635.0,18624.1877335866,1.01223112610714
746,AUS,1991,17284036.0,18859.9074576986,3.17667536988685
747,AUS,1990,17065128.0,18249.3014538169,7.33302195235872
748,AUS,1989,16814416.0,17834.4526910252,7.53390256152688
749,AUS,1988,16532164.0,14284.960791833,7.21593968766828
750,AUS,1987,16263874.0,11651.3301169821,8.53302162478083
751,AUS,1986,16018350.0,11392.0043948477,9.05035054174634
752,AUS,1985,15788312.0,11441.5819707185,6.734693877551
753,AUS,1984,15579391.0,12421.8807735017,3.96039603960396
754,AUS,1983,15393472.0,11515.7445121041,10.0389105058366
755,AUS,1982,15184247.0,12779.1459164023,11.3518197573657
756,AUS,1981,14923260.0,11853.6694186454,9.48766603415561
757,AUS,1980,14692000.0,10208.8036844943,10.1358411703239
758,AUS,1979,14514000.0,9294.51578251874,9.12200684150515
759,AUS,1978,14358000.0,8252.73445733837,8.0049261083744
760,AUS,1977,14192000.0,7775.65846867125,12.3098201936376
761,AUS,1976,14033000.0,7486.6826042084,13.3228840125392
762,AUS,1975,13893000.0,7003.84247098582,15.1624548736462
763,AUS,1974,13723000.0,6482.93848103472,15.4166666666666
764,AUS,1973,13380000.0,4770.81017208508,9.09090909090915
765,AUS,1972,13177000.0,3949.46164337606,6.02409638554213
766,AUS,1971,12937000.0,3495.2282008845,6.13810741687984
767,AUS,1970,12507000.0,3304.92736975744,3.43915343915341
768,AUS,1969,12263000.0,2991.47727876684,3.27868852459016
769,AUS,1968,12009000.0,2724.1306715175,2.52100840336134
770,AUS,1967,11799000.0,2580.11059164641,3.47826086956522
771,AUS,1966,11651000.0,2343.9159187567,3.29341317365269
772,AUS,1965,11388000.0,2281.11030526567,3.40557275541795
773,AUS,1964,11167000.0,2131.38029982805,2.86624203821656
774,AUS,1963,10950000.0,1967.21127365791,0.641025641025652
775,AUS,1962,10742000.0,1854.74615414162,-0.319488817891379
776,AUS,1961,10483000.0,1877.70706376424,2.28758169934641
777,AUS,1960,10276477.0,1810.7064295701,3.72881355932203
778,AUS,2024,,,3.1616142830575
779,FIN,2023,5583911.0,52925.6897638424,6.25064322154763
780,FIN,2022,5556106.0,50438.4753952355,7.12350773301402
781,FIN,2021,5541017.0,53099.1351400148,2.19457432340007
782,FIN,2020,5529543.0,48828.6846862799,0.290554555653239
783,FIN,2019,5521606.0,48358.1807773701,1.02409392963431
784,FIN,2018,5515525.0,49654.2497035329,1.08382098409305
785,FIN,2017,5508214.0,46085.0174739036,0.754015047084346
786,FIN,2016,5495303.0,43451.2562442158,0.356684500891695
787,FIN,2015,5479531.0,42560.3456767103,-0.207928839905268
788,FIN,2014,5461512.0,50073.7760815871,1.04119621178439
789,FIN,2013,5438972.0,49691.0145200739,1.4782861568881
790,FIN,2012,5413971.0,47551.6740841369,2.80833622561574
791,FIN,2011,5388272.0,51060.3242589767,3.41680754255211
792,FIN,2010,5363352.0,46506.2919016566,1.18413523154646
793,FIN,2009,5338871.0,47478.3495310999,-9.17360384430342e-07
794,FIN,2008,5313399.0,53769.4726240385,4.06595355358379
795,FIN,2007,5288720.0,48473.0240091455,2.5106656524034
796,FIN,2006,5266268.0,41214.0187765069,1.56666380704386
797,FIN,2005,5246096.0,39049.8703780223,0.623874450025191
798,FIN,2004,5228172.0,37768.1334202029,0.187120559084418
799,FIN,2003,5213014.0,32920.0857192568,0.877440386254785
800,FIN,2002,5200598.0,26989.389260959,1.5712201278938
801,FIN,2001,5188008.0,24965.202996776,2.57844080098896
802,FIN,2000,5176209.0,24335.9225082659,3.04210080667795
803,FIN,1999,5165474.0,26180.4128562349,1.16223155669444
804,FIN,1998,5153498.0,25999.9861694953,1.3994737857984
805,FIN,1997,5139835.0,24682.29083271,1.19255883425839
806,FIN,1996,5124573.0,25756.6777073618,0.629194238120966
807,FIN,1995,5107790.0,26246.2743214462,0.791239406938498
808,FIN,1994,5088333.0,20278.29109854,1.08855677589405
809,FIN,1993,5066447.0,17588.6781715509,2.19065319556437
810,FIN,1992,5041992.0,22320.1124695857,2.91932319285011
811,FIN,1991,5013740.0,25488.8450525604,4.31021289843465
812,FIN,1990,4986431.0,28366.204276071,6.1495653117985
813,FIN,1989,4964371.0,23969.052798644,6.59290980189131
814,FIN,1988,4946481.0,22043.7701596288,5.08592861394881
815,FIN,1987,4932123.0,18565.0264426011,4.11302886205058
816,FIN,1986,4918154.0,14946.9926198261,2.93357920442327
817,FIN,1985,4902206.0,11394.1921044246,5.19562195429435
818,FIN,1984,4881803.0,10830.2185222663,7.06765638328172
819,FIN,1983,4855787.0,10493.9626636806,8.3662926064564
820,FIN,1982,4826933.0,10935.3110588486,9.58492764677445
821,FIN,1981,4799964.0,10925.0957161181,11.3057566509548
822,FIN,1980,4779535.0,11224.9380036353,11.5946192492107
823,FIN,1979,4764690.0,9333.07695567452,7.46696151310738
824,FIN,1978,4752528.0,7629.49572475149,7.79935074552145
825,FIN,1977,4738902.0,7069.73565139858,11.7933469184054
826,FIN,1976,4725664.0,6740.29145314637,14.3426930852257
827,FIN,1975,4711440.0,6256.10245136117,17.8113972340213
828,FIN,1974,4690574.0,5298.08008790754,16.9363999989274
829,FIN,1973,4666081.0,4173.54485169644,10.7544718831368
830,FIN,1972,4639657.0,3177.9287929756,6.66249783515328
831,FIN,1971,4612124.0,2716.43223544591,6.47576543061856
832,FIN,1970,4606307.0,2465.86455526041,2.7404204305122
833,FIN,1969,4623785.0,2201.12415237742,2.20561093521246
834,FIN,1968,4626469.0,1927.29380452918,9.19166799519512
835,FIN,1967,4605744.0,2055.75306771186,5.37778183372858
836,FIN,1966,4580869.0,2031.52331393903,3.87365401861324
837,FIN,1965,4563732.0,1902.03847177709,4.94058806755308
838,FIN,1964,4548543.0,1725.60483489826,10.2758607417486
839,FIN,1963,4523309.0,1538.45703402737,4.99638188645285
840,FIN,1962,4491443.0,1426.6675637882,4.38398278172668
841,FIN,1961,4461005.0,1341.49900625891,1.69100191533953
842,FIN,1960,4429634.0,1191.85508873415,3.41812725350792
843,FIN,2024,,,1.56568906231616
844,USA,2023,334914895.0,82769.4122114216,4.11633838374488
845,USA,2022,333271411.0,78035.1753604212,8.00279982052121
846,USA,2021,332048977.0,71318.3073592183,4.69785886363742
847,USA,2020,331526933.0,64411.3731779373,1.23358439630629
848,USA,2019,328329953.0,65604.6815198734,1.81221007526021
849,USA,2018,326838199.0,63201.0458483771,2.44258329692817
850,USA,2017,325122128.0,60322.2614241747,2.13011000365961
851,USA,2016,323071755.0,58206.6141931844,1.26158320570536
852,USA,2015,320738994.0,57040.2082136605,0.118627135552451
853,USA,2014,318386329.0,55304.3155317137,1.62222297740817
854,USA,2013,316059947.0,53409.7507774372,1.46483265562717
855,USA,2012,313877662.0,51784.4114692048,2.06933726526067
856,USA,2011,311583481.0,50065.9789470675,3.156841568622
857,USA,2010,309327143.0,48650.6643227232,1.6400434423899
858,USA,2009,306771529.0,47194.9500893872,-0.355546266299747
859,USA,2008,304093966.0,48570.0594269601,3.839100296651
860,USA,2007,301231207.0,48050.227412195,2.85267248150138
861,USA,2006,298379912.0,46301.9876485519,3.22594410070404
862,USA,2005,295516599.0,44123.3996470026,3.3927468454955
863,USA,2004,292805298.0,41724.6411982614,2.67723669309172
864,USA,2003,290107933.0,39490.3023903176,2.27009497336115
865,USA,2002,287625193.0,37997.7424300242,1.58603162650601
866,USA,2001,284968955.0,37133.6203973517,2.82617111885407
867,USA,2000,282162411.0,36329.9702595751,3.37685727149929
868,USA,1999,279040000.0,34515.3813073394,2.18802719697358
869,USA,1998,275854000.0,32853.6725949234,1.55227909874364
870,USA,1997,272657000.0,31459.1299691554,2.33768993730735
871,USA,1996,269394000.0,29967.7127181749,2.93120419993441
872,USA,1995,266278000.0,28690.8757013347,2.80541968853662
873,USA,1994,263126000.0,27694.853416234,2.60744159215453
874,USA,1993,259919000.0,26387.2937338171,2.95165696638559
875,USA,1992,256514000.0,25418.9907763319,3.02881967814969
876,USA,1991,252981000.0,24342.2589048189,4.23496396453849
877,USA,1990,249623000.0,23888.6000088133,5.39795643990325
878,USA,1989,246819000.0,22857.1544330056,4.82700303008944
879,USA,1988,244499000.0,21417.0119305191,4.07774110744413
880,USA,1987,242289000.0,20038.9410992658,3.6645632175169
881,USA,1986,240133000.0,19071.2271949295,1.89804772234276
882,USA,1985,237924000.0,18236.8277265009,3.54564415209365
883,USA,1984,235825000.0,17121.2254849995,4.30053547523429
884,USA,1983,233792000.0,15543.8937174925,3.21243523316065
885,USA,1982,231664000.0,14433.787727053,6.13142700027493
886,USA,1981,229466000.0,13976.10539252,10.3347153402771
887,USA,1980,227225000.0,12574.7915062163,13.5492019749684
888,USA,1979,225055000.0,11674.1818666548,11.2544711292795
889,USA,1978,222585000.0,10564.9482220275,7.63096383885606
890,USA,1977,220239000.0,9452.57651914511,6.5016839947284
891,USA,1976,218035000.0,8592.25353727612,5.74481263549085
892,USA,1975,215973000.0,7801.45666356443,9.14314686496535
893,USA,1974,213854000.0,7225.69135952566,11.0548048048048
894,USA,1973,211909000.0,6726.35895596695,6.17776006377038
895,USA,1972,209896000.0,6094.01798986165,3.27227824655283
896,USA,1971,207661000.0,5609.38259952519,4.29276668813051
897,USA,1970,205052000.0,5234.2966662115,5.83825533848251
898,USA,1969,202677000.0,5019.99818634473,5.46238620028745
899,USA,1968,200706000.0,4684.58840293763,4.27179615288537
900,USA,1967,198712000.0,4325.95935063186,2.77278562259309
901,USA,1966,196560000.0,4136.30829579106,3.0150753768844
902,USA,1965,194303000.0,3818.28825117968,1.58516926383662
903,USA,1964,191889000.0,3565.31443016356,1.27891156462591
904,USA,1963,189242000.0,3366.36978960346,1.23966942148753
905,USA,1962,186538000.0,3236.01311150062,1.19877334820186
906,USA,1961,183691000.0,3059.16082086127,1.07072414764724
907,USA,1960,180671000.0,2999.86487154495,1.45797598627791
908,USA,2024,,,2.94952520485207
909,HUN,2023,9592186.0,22141.8669799276,17.1249659678737
910,HUN,2022,9644377.0,18353.298364905,14.6081439492433
911,HUN,2021,9709891.0,18755.1023464312,5.11096534382855
912,HUN,2020,9750149.0,16131.9540355923,3.32674385766738
913,HUN,2019,9771141.0,16786.2136399075,3.33858635382008
914,HUN,2018,9775564.0,16425.2050299693,2.85024792594646
915,HUN,2017,9787966.0,14621.2395956755,2.34824281150154
916,HUN,2016,9814023.0,13104.6995457458,0.394769306686392
917,HUN,2015,9843028.0,12717.038597002,-0.0616446800641672
918,HUN,2014,9866468.0,14294.2584180751,-0.227566270988219
919,HUN,2013,9893082.0,13715.0703590361,1.73319984983101
920,HUN,2012,9920362.0,12984.8365730133,5.65214517088646
921,HUN,2011,9971727.0,14234.471576937,3.9299209893507
922,HUN,2010,10000023.0,13217.5045951108,4.85555795691956
923,HUN,2009,10022650.0,13077.305465178,4.21171171171171
924,HUN,2008,10038188.0,15772.3300839383,6.0425125388106
925,HUN,2007,10055780.0,13940.9092761999,7.9587451654491
926,HUN,2006,10071370.0,11489.5608654088,3.93032603841001
927,HUN,2005,10087065.0,11223.3993032598,3.56151711378352
928,HUN,2004,10107146.0,10301.7033946743,6.74434679569469
929,HUN,2003,10129552.0,8419.43087098103,4.66101694915254
930,HUN,2002,10158608.0,6655.33300865319,5.26544821583985
931,HUN,2001,10187576.0,5276.03318905496,9.11680911680911
932,HUN,2000,10210971.0,4624.28165670295,9.80361016908125
933,HUN,1999,10237530.0,4793.47852203763,9.99774409303368
934,HUN,1998,10266570.0,4744.21226429639,14.153789654534
935,HUN,1997,10290486.0,4596.18262235195,18.3050744143799
936,HUN,1996,10311238.0,4525.03910312241,23.4690301919185
937,HUN,1995,10328965.0,4494.70762405948,28.3054683706654
938,HUN,1994,10343355.0,4173.37302405441,18.8680749869283
939,HUN,1993,10357523.0,3873.98772279767,22.4642346133809
940,HUN,1992,10369341.0,3735.10582034276,23.6557207806552
941,HUN,1991,10373400.0,3350.25832349229,34.8175429072704
942,HUN,1990,10373988.0,3312.69823800526,28.3695996532777
943,HUN,1989,10481719.0,2892.96729614731,17.149151997396
944,HUN,1988,10596487.0,2803.06398657229,15.7235490703556
945,HUN,1987,10612741.0,2557.60366681372,8.67431417733243
946,HUN,1986,10630564.0,2323.23864322732,5.29166170071091
947,HUN,1985,10648713.0,2013.43352195314,6.94234501879147
948,HUN,1984,10668095.0,1984.74349777267,8.46785487646018
949,HUN,1983,10689463.0,2043.02997546324,7.27989573279491
950,HUN,1982,10705535.0,2247.70800537405,6.8358050825954
951,HUN,1981,10711848.0,2205.83366722579,4.66141394394755
952,HUN,1980,10711122.0,2151.1816628528,9.28585743921337
953,HUN,1979,10704152.0,1858.58930190771,8.97641234700303
954,HUN,1978,10684822.0,1612.60099090319,4.68714274853112
955,HUN,1977,10648031.0,1383.86613419222,3.90889569564822
956,HUN,1976,10598677.0,1244.72491436848,5.2283983330866
957,HUN,1975,10540525.0,1079.94042321749,3.84215991793819
958,HUN,1974,10478720.0,952.756132363523,1.79704016823474
959,HUN,1973,10432055.0,873.124533996772,3.38797814176702
960,HUN,1972,10398489.0,707.33760589871,
961,HUN,1971,10367537.0,604.873176191056,
962,HUN,1970,10337910.0,557.372982365269,
963,HUN,1969,10298723.0,525.511780457936,
964,HUN,1968,10255815.0,474.880214413036,
965,HUN,1967,10216604.0,,
966,HUN,1966,10178653.0,,
967,HUN,1965,10147935.0,,
968,HUN,1964,10119835.0,,
969,HUN,1963,10087947.0,,
970,HUN,1962,10061734.0,,
971,HUN,1961,10029321.0,,
972,HUN,1960,9983967.0,,
973,HUN,2024,,,3.70370370370369
974,COL,2023,52321152.0,6947.35928681966,11.7359044948689
975,COL,2022,51737944.0,6674.59601948063,10.1772313546166
976,COL,2021,51188173.0,6222.62164397614,3.49505757399448
977,COL,2020,50629997.0,5339.68711357943,2.52663500084706
978,COL,2019,49907985.0,6472.54544924705,3.52301932741447
979,COL,2018,49024465.0,6816.96818309544,3.24056932930569
980,COL,2017,48131078.0,6479.53231292429,4.31431325695011
981,COL,2016,47437512.0,5959.84250367574,7.51346024627675
982,COL,2015,46969940.0,6248.51490534512,4.9898311584953
983,COL,2014,46565429.0,8187.20824890084,2.89883787761738
984,COL,2013,46151584.0,8279.10255642981,2.01699224310383
985,COL,2012,45715810.0,8108.59838244229,3.16930188840055
986,COL,2011,45259614.0,7400.9940695669,3.4150334477625
987,COL,2010,44777319.0,6398.2958447102,2.27200227892008
988,COL,2009,44271541.0,5250.97292433518,4.20251661216482
989,COL,2008,43758808.0,5541.83629665898,6.99688495554511
990,COL,2007,43235374.0,4769.926147194,5.54438485815156
991,COL,2006,42691084.0,3789.85361217027,4.29342363628927
992,COL,2005,42128977.0,3456.06610874512,5.05101962689696
993,COL,2004,41543171.0,2818.57195413044,5.90402005546502
994,COL,2003,40937429.0,2311.94218760291,7.1297886294186
995,COL,2002,40324680.0,2428.92969771584,6.35150728778872
996,COL,2001,39709262.0,2472.99084035833,7.96556090304834
997,COL,2000,39089934.0,2555.00751039968,9.22534818585366
998,COL,1999,38454863.0,2243.64204956242,10.8736870857471
999,COL,1998,37792165.0,2605.99938059023,18.6769799276672
1000,COL,1997,37121149.0,2873.20018821653,18.4700217119089
1001,COL,1996,36462745.0,2664.45625558215,20.7975755127402
1002,COL,1995,35804662.0,2583.34991436018,20.8917930194849
1003,COL,1994,35127410.0,2325.97557339326,22.8462417553045
1004,COL,1993,34441473.0,1930.05976548029,22.4424828533275
1005,COL,1992,33760571.0,1729.66397332384,27.0106266231361
1006,COL,1991,33098372.0,1499.71104164399,30.3878204854436
1007,COL,1990,32440069.0,1474.8455285342,29.1520245976215
1008,COL,1989,31776279.0,1244.3269459081,25.8675480831988
1009,COL,1988,31130524.0,1259.6174112078,28.1083969771704
1010,COL,1987,30499467.0,1192.58828638182,23.302028364018
1011,COL,1986,29879112.0,1169.46212069392,18.8424631612406
1012,COL,1985,29268470.0,1192.21877479377,24.090174368125
1013,COL,1984,28642690.0,1335.52821812362,16.1616171361426
1014,COL,1983,27988173.0,1383.7924605368,19.5973170624765
1015,COL,1982,27338331.0,1425.39936771371,24.7209882528585
1016,COL,1981,26713267.0,1362.18332520058,27.4537624347993
1017,COL,1980,26104498.0,1279.50116658241,26.5526531495356
1018,COL,1979,25515626.0,1095.0313839164,24.1340757440455
1019,COL,1978,24950337.0,932.392695058624,17.7631590853462
1020,COL,1977,24393494.0,798.203021638873,33.802818357982
1021,COL,1976,23858810.0,643.007914496566,19.8312249167931
1022,COL,1975,23344644.0,561.098036100584,23.4375025650554
1023,COL,1974,22833469.0,541.749901587091,23.8709573656697
1024,COL,1973,22325374.0,462.064375734059,22.5296486781843
1025,COL,1972,21819563.0,397.41211740514,12.4444589907729
1026,COL,1971,21319096.0,366.825167940364,11.9402616979216
1027,COL,1970,20811782.0,345.879101568471,6.90862275848241
1028,COL,1969,20291942.0,317.868798055367,6.98166307955375
1029,COL,1968,19766796.0,301.526502784249,7.4475387831777
1030,COL,1967,19235618.0,302.832507824134,8.32819136425948
1031,COL,1966,18702688.0,290.253385958132,16.7281682748598
1032,COL,1965,18169050.0,317.064563351518,7.5906836693158
1033,COL,1964,17637411.0,338.675935298365,17.0724352164554
1034,COL,1963,17113823.0,282.588330302742,26.3554355250467
1035,COL,1962,16599029.0,298.543861741321,4.6970939506247
1036,COL,1961,16095203.0,282.099440509948,8.28319045648716
1037,COL,1960,15606209.0,258.304433616071,5.81407628204986
1038,COL,2024,,,6.60908593728228
1039,ROU,2023,19059479.0,18404.2730871704,10.3971874764996
1040,ROU,2022,19048502.0,15557.8826247584,13.7954887432521
1041,ROU,2021,19122059.0,14986.7854904274,5.05232876096582
1042,ROU,2020,19265250.0,13082.3006559554,2.63107311184743
1043,ROU,2019,19371648.0,12992.0326104674,3.82785432599438
1044,ROU,2018,19473970.0,12502.2624061935,4.62548443137779
1045,ROU,2017,19588715.0,10727.9822007426,1.3390212110439
1046,ROU,2016,19702267.0,9404.54005870715,-1.54479666813897
1047,ROU,2015,19815616.0,8977.01748158196,-0.594156437495203
1048,ROU,2014,19908979.0,10031.7710755404,1.06830987684298
1049,ROU,2013,19983693.0,9497.67411615237,3.9847123554813
1050,ROU,2012,20058035.0,8929.95366231474,3.33492267693442
1051,ROU,2011,20147528.0,9560.6755277458,5.7892532881588
1052,ROU,2010,20246871.0,8399.5374234284,6.09141668601891
1053,ROU,2009,20367487.0,8548.4543409242,5.58742004264393
1054,ROU,2008,20537875.0,10435.1561230787,7.85080255714482
1055,ROU,2007,20882982.0,8360.33775916596,4.83732928313989
1056,ROU,2006,21193760.0,5757.53127301178,6.55851412276983
1057,ROU,2005,21319685.0,4618.00350802913,9.01491283343835
1058,ROU,2004,21451748.0,3494.99056448955,11.8743635936399
1059,ROU,2003,21574326.0,2679.40626016154,15.2734889936255
1060,ROU,2002,21730496.0,2119.85509684554,22.5398862605386
1061,ROU,2001,22131970.0,1825.19299373184,34.4770123493527
1062,ROU,2000,22442971.0,1659.92904910528,45.6665940440238
1063,ROU,1999,22472040.0,1599.90622808339,45.8037811326363
1064,ROU,1998,22507344.0,1852.5549693339,59.0965827541167
1065,ROU,1997,22553978.0,1577.33656023974,154.763480436309
1066,ROU,1996,22619004.0,1633.01064354117,38.8293013382852
1067,ROU,1995,22684270.0,1650.04922365201,32.2424847257597
1068,ROU,1994,22730211.0,1323.03237766927,136.759392815441
1069,ROU,1993,22763280.0,1158.05632799712,255.166861826698
1070,ROU,1992,22794284.0,1102.10378473246,211.205587610082
1071,ROU,1991,23001155.0,1254.3124421298,230.622494900178
1072,ROU,1990,23201835.0,1648.48522974542,
1073,ROU,1989,23161458.0,1789.64455528113,
1074,ROU,1988,23057662.0,1753.19285632198,
1075,ROU,1987,22949430.0,1658.75873899995,
1076,ROU,1986,22836841.0,,
1077,ROU,1985,22732999.0,,
1078,ROU,1984,22640547.0,,
1079,ROU,1983,22560478.0,,
1080,ROU,1982,22475741.0,,
1081,ROU,1981,22353070.0,,
1082,ROU,1980,22207282.0,,
1083,ROU,1979,22090488.0,,
1084,ROU,1978,21951464.0,,
1085,ROU,1977,21756096.0,,
1086,ROU,1976,21551634.0,,
1087,ROU,1975,21293583.0,,
1088,ROU,1974,21029429.0,,
1089,ROU,1973,20835681.0,,
1090,ROU,1972,20657957.0,,
1091,ROU,1971,20461567.0,,
1092,ROU,1970,20250398.0,,
1093,ROU,1969,20009141.0,,
1094,ROU,1968,19799831.0,,
1095,ROU,1967,19534242.0,,
1096,ROU,1966,19215450.0,,
1097,ROU,1965,19031576.0,,
1098,ROU,1964,18919126.0,,
1099,ROU,1963,18797850.0,,
1100,ROU,1962,18676550.0,,
1101,ROU,1961,18555250.0,,
1102,ROU,1960,18406905.0,,
1103,ROU,2024,,,-4.5191101423114
1104,CHE,2023,8888093.0,99564.710026145,2.13540088016377
1105,CHE,2022,8777088.0,93245.7952120851,2.83502798644463
1106,CHE,2021,8704546.0,93446.4344518943,0.581814168489856
1107,CHE,2020,8638167.0,85897.7843338323,-0.725874933313384
1108,CHE,2019,8575280.0,84121.9310304414,0.362886179940614
1109,CHE,2018,8514329.0,85217.3691512274,0.936335464113563
1110,CHE,2017,8451840.0,82254.3769269767,0.533787839825897
1111,CHE,2016,8373338.0,82153.0745447889,-0.434618664285835
1112,CHE,2015,8282396.0,83806.4476003837,-1.14390867228183
1113,CHE,2014,8188649.0,88724.9909402638,-0.0132025387514939
1114,CHE,2013,8089346.0,87304.3305813557,-0.217323155115693
1115,CHE,2012,7996861.0,85836.2076767359,-0.692552018105253
1116,CHE,2011,7912398.0,90476.7589651577,0.2313492076509
1117,CHE,2010,7824909.0,76531.3729407691,0.688238707220026
1118,CHE,2009,7743831.0,71568.3123885672,-0.480481936423275
1119,CHE,2008,7647675.0,74175.1927898555,2.42604117060158
1120,CHE,2007,7551117.0,64989.1553256031,0.732350603122248
1121,CHE,2006,7483934.0,59011.0324592016,1.05950928324802
1122,CHE,2005,7437115.0,56242.8933645639,1.17195420333703
1123,CHE,2004,7389625.0,54659.4571488233,0.802908730955227
1124,CHE,2003,7339001.0,49335.7456291067,0.638272930887201
1125,CHE,2002,7284753.0,42458.7384679187,0.642711506543278
1126,CHE,2001,7229854.0,39638.7911061864,0.989020329832546
1127,CHE,2000,7184250.0,38865.021939688,1.5585291967901
1128,CHE,1999,7143991.0,41695.6912912021,0.806444380959449
1129,CHE,1998,7110001.0,42680.5867322391,0.0179384378439098
1130,CHE,1997,7088906.0,41584.441782159,0.520225422736652
1131,CHE,1996,7071850.0,48092.6433036512,0.811634064628211
1132,CHE,1995,7040687.0,50113.8321221345,1.79982776867144
1133,CHE,1994,6993795.0,43091.7770970073,0.8521169951207
1134,CHE,1993,6938265.0,39237.1186558781,3.29262180313611
1135,CHE,1992,6875364.0,40713.6881521435,4.03703020778739
1136,CHE,1991,6799978.0,39544.4946826768,5.8595966346867
1137,CHE,1990,6715519.0,39574.5398083788,5.4039590921894
1138,CHE,1989,6646912.0,31308.6508343136,3.15526979710908
1139,CHE,1988,6593386.0,32690.4302734561,1.87246859731873
1140,CHE,1987,6545106.0,30440.5108240499,1.44032188041722
1141,CHE,1986,6504124.0,24459.8536348433,0.750309839410783
1142,CHE,1985,6470365.0,17152.0948495991,3.43539935298269
1143,CHE,1984,6441865.0,16991.2458841517,2.93145669136625
1144,CHE,1983,6418773.0,17859.2323695837,2.94979443545723
1145,CHE,1982,6391309.0,17999.969257078,5.65510182392343
1146,CHE,1981,6354074.0,17665.0138979789,6.49030964005719
1147,CHE,1980,6319408.0,19393.8805480097,4.02250084839003
1148,CHE,1979,6294365.0,18265.5588649103,3.64764010558785
1149,CHE,1978,6281738.0,16282.1932458492,1.02879289487425
1150,CHE,1977,6281174.0,11643.6467397732,1.29599916278321
1151,CHE,1976,6302504.0,10864.971231108,1.71547632285655
1152,CHE,1975,6338632.0,10328.1089388433,6.6965952250783
1153,CHE,1974,6341405.0,9004.788599,9.76741431913024
1154,CHE,1973,6307347.0,7855.91887040854,8.75467033024639
1155,CHE,1972,6260956.0,5884.77524107186,6.66000704160239
1156,CHE,1971,6213399.0,4834.74049399485,6.57322111925795
1157,CHE,1970,6180877.0,4044.42068227245,3.61598678629518
1158,CHE,1969,6136387.0,3657.20794240553,2.48903598959377
1159,CHE,1968,6067714.0,3413.49358157003,2.39582226957016
1160,CHE,1967,5991785.0,3237.27315217356,4.00519621563871
1161,CHE,1966,5918002.0,3044.84560389449,4.77597959563696
1162,CHE,1965,5856472.0,2865.2448479366,3.4144786084618
1163,CHE,1964,5789228.0,2734.93009044177,3.08055687101806
1164,CHE,1963,5694247.0,2508.47430732203,3.44021288042955
1165,CHE,1962,5573815.0,2330.47736501501,4.31599287754389
